Frequency (Hz)	Level (dB)
283.203125	-50.704643
284.179688	-51.809231
285.156250	-51.605263
286.132812	-50.604492
287.109375	-51.065815
288.085938	-51.392368
289.062500	-52.390148
290.039062	-51.658447
291.015625	-51.990307
291.992188	-51.125813
292.968750	-51.621906
293.945312	-53.236320
294.921875	-53.287899
295.898438	-52.158344
296.875000	-51.387367
297.851562	-51.631557
298.828125	-51.463718
299.804688	-52.173401
300.781250	-53.420792
301.757812	-51.614582
302.734375	-51.717518
303.710938	-51.701042
304.687500	-53.373611
305.664062	-52.393398
306.640625	-53.364426
307.617188	-52.636887
308.593750	-52.505268
309.570312	-53.163681
310.546875	-53.562416
311.523438	-52.491135
312.500000	-52.727303
313.476562	-52.909351
314.453125	-52.521439
315.429688	-52.476776
316.406250	-53.827908
317.382812	-53.205799
318.359375	-52.818920
319.335938	-53.315758
320.312500	-52.146595
321.289062	-52.193569
322.265625	-52.278324
323.242188	-51.885914
324.218750	-53.269169
325.195312	-52.640980
326.171875	-51.952095
327.148438	-52.419029
328.125000	-53.116592
329.101562	-54.585579
330.078125	-52.482265
331.054688	-52.655075
332.031250	-52.645527
333.007812	-52.473797
333.984375	-51.502262
334.960938	-52.063026
335.937500	-52.030083
336.914062	-53.268833
337.890625	-53.626881
338.867188	-52.403271
339.843750	-53.496738
340.820312	-53.372776
341.796875	-54.436401
342.773438	-53.898643
343.750000	-53.381741
344.726562	-53.911026
345.703125	-53.693565
346.679688	-52.805302
347.656250	-53.903095
348.632812	-53.750862
349.609375	-53.368431
350.585938	-52.501308
351.562500	-54.672356
352.539062	-54.684536
353.515625	-52.893223
354.492188	-55.074497
355.468750	-53.652924
356.445312	-53.820717
357.421875	-53.072285
358.398438	-52.717945
359.375000	-53.535316
360.351562	-52.288055
361.328125	-54.485184
362.304688	-54.321671
363.281250	-54.515190
364.257812	-53.895199
365.234375	-54.403748
366.210938	-54.382381
367.187500	-53.752922
368.164062	-54.343979
369.140625	-54.318356
370.117188	-54.440113
371.093750	-53.726200
372.070312	-54.815617
373.046875	-53.760189
374.023438	-54.096447
375.000000	-54.607136
375.976562	-53.696465
376.953125	-54.118114
377.929688	-54.414005
378.906250	-54.826771
379.882812	-53.624306
380.859375	-55.453144
381.835938	-54.300316
382.812500	-53.482803
383.789062	-54.145451
384.765625	-54.605896
385.742188	-53.578888
386.718750	-54.739868
387.695312	-54.558067
388.671875	-54.680592
389.648438	-54.617210
390.625000	-54.046917
391.601562	-54.568420
392.578125	-54.058510
393.554688	-53.692642
394.531250	-54.685997
395.507812	-54.966419
396.484375	-54.243111
397.460938	-55.365883
398.437500	-55.339581
399.414062	-53.472286
400.390625	-54.520596
401.367188	-55.256863
402.343750	-55.082909
403.320312	-55.101746
404.296875	-55.640301
405.273438	-54.438118
406.250000	-55.109192
407.226562	-53.912651
408.203125	-55.991608
409.179688	-55.249237
410.156250	-55.199375
411.132812	-53.920444
412.109375	-56.195286
413.085938	-56.598389
414.062500	-54.886017
415.039062	-54.930267
416.015625	-55.113644
416.992188	-54.724583
417.968750	-56.310566
418.945312	-55.560238
419.921875	-55.294060
420.898438	-54.628399
421.875000	-55.216324
422.851562	-55.250370
423.828125	-54.751263
424.804688	-54.718552
425.781250	-54.644588
426.757812	-54.821159
427.734375	-54.210766
428.710938	-55.073090
429.687500	-55.482883
430.664062	-54.980396
431.640625	-56.281246
432.617188	-55.571976
433.593750	-55.564541
434.570312	-56.009117
435.546875	-54.589638
436.523438	-55.015415
437.500000	-54.260273
438.476562	-53.816017
439.453125	-54.400093
