Frequency (Hz)	Level (dB)
283.203125	-71.936729
284.179688	-71.510017
285.156250	-71.676025
286.132812	-71.534088
287.109375	-71.137428
288.085938	-70.773651
289.062500	-71.487221
290.039062	-71.492851
291.015625	-70.773872
291.992188	-69.869476
292.968750	-71.769592
293.945312	-69.971886
294.921875	-69.970230
295.898438	-69.757660
296.875000	-69.641327
297.851562	-69.868958
298.828125	-69.026123
299.804688	-68.660072
300.781250	-70.280746
301.757812	-69.259972
302.734375	-69.093895
303.710938	-70.335899
304.687500	-67.878014
305.664062	-67.781754
306.640625	-68.491188
307.617188	-69.737160
308.593750	-69.346848
309.570312	-70.641006
310.546875	-69.540062
311.523438	-69.575531
312.500000	-69.156540
313.476562	-69.708855
314.453125	-68.525208
315.429688	-68.640800
316.406250	-68.781136
317.382812	-69.236298
318.359375	-69.291702
319.335938	-68.133430
320.312500	-67.878105
321.289062	-67.737625
322.265625	-67.418350
323.242188	-67.949486
324.218750	-67.691818
325.195312	-67.180931
326.171875	-68.120880
327.148438	-67.244766
328.125000	-67.825920
329.101562	-67.723671
330.078125	-66.627876
331.054688	-67.053009
332.031250	-66.026840
333.007812	-67.266159
333.984375	-67.710281
334.960938	-66.467804
335.937500	-65.730774
336.914062	-66.128899
337.890625	-66.735222
338.867188	-66.668213
339.843750	-66.118202
340.820312	-64.892632
341.796875	-65.015160
342.773438	-65.370514
343.750000	-65.418457
344.726562	-65.129715
345.703125	-64.140625
346.679688	-63.851376
347.656250	-63.015839
348.632812	-63.235474
349.609375	-62.592194
350.585938	-63.861675
351.562500	-62.629776
352.539062	-63.406185
353.515625	-63.259651
354.492188	-63.225136
355.468750	-62.755512
356.445312	-62.302094
357.421875	-61.626484
358.398438	-61.611858
359.375000	-61.524410
360.351562	-61.696434
361.328125	-61.818333
362.304688	-63.061020
363.281250	-63.418835
364.257812	-63.571949
365.234375	-62.264004
366.210938	-62.701668
367.187500	-62.376194
368.164062	-62.815968
369.140625	-63.572403
370.117188	-62.439232
371.093750	-64.755974
372.070312	-64.234428
373.046875	-62.675606
374.023438	-63.230305
375.000000	-64.247780
375.976562	-64.610161
376.953125	-65.846016
377.929688	-65.654907
378.906250	-65.588791
379.882812	-65.156921
380.859375	-64.879166
381.835938	-65.455452
382.812500	-66.978065
383.789062	-66.042702
384.765625	-67.454826
385.742188	-67.161545
386.718750	-67.342819
387.695312	-66.571571
388.671875	-67.540863
389.648438	-69.347878
390.625000	-67.056488
391.601562	-68.450096
392.578125	-69.254677
393.554688	-69.210663
394.531250	-69.103149
395.507812	-69.031013
396.484375	-69.360840
397.460938	-70.181862
398.437500	-69.312950
399.414062	-68.849106
400.390625	-70.246201
401.367188	-69.880920
402.343750	-70.177116
403.320312	-71.260223
404.296875	-70.211563
405.273438	-70.951195
406.250000	-70.914024
407.226562	-70.354019
408.203125	-70.647827
409.179688	-71.423439
410.156250	-71.072968
411.132812	-71.706093
412.109375	-71.712036
413.085938	-71.997169
414.062500	-71.431938
415.039062	-72.627251
416.015625	-73.218964
416.992188	-73.407913
417.968750	-73.133720
418.945312	-72.650986
419.921875	-73.417328
420.898438	-72.799706
421.875000	-72.059723
422.851562	-73.084312
423.828125	-74.338089
424.804688	-73.188309
425.781250	-72.870453
426.757812	-74.085846
427.734375	-74.758575
428.710938	-73.965858
429.687500	-73.608200
430.664062	-73.688042
431.640625	-74.031639
432.617188	-74.450806
433.593750	-75.320816
434.570312	-74.526169
435.546875	-74.846519
436.523438	-74.695633
437.500000	-74.760857
438.476562	-75.404030
439.453125	-75.286369
440.429688	-75.226250
441.406250	-75.742249
442.382812	-76.229607
443.359375	-73.715683
444.335938	-75.389168
445.312500	-75.863777
446.289062	-75.215141
447.265625	-76.555305
448.242188	-75.567223
449.218750	-74.856880
450.195312	-76.245773
451.171875	-77.018257
452.148438	-77.362907
453.125000	-77.194366
454.101562	-76.275040
455.078125	-76.949936
456.054688	-76.280937
457.031250	-76.164246
458.007812	-76.138748
458.984375	-76.478630
459.960938	-76.892990
460.937500	-76.785866
461.914062	-76.583443
462.890625	-77.699463
463.867188	-76.862297
464.843750	-76.884354
465.820312	-77.033333
466.796875	-77.563148
467.773438	-76.793839
468.750000	-78.107956
469.726562	-78.563660
470.703125	-77.425980
471.679688	-78.934006
472.656250	-78.326469
473.632812	-78.523628
474.609375	-78.195694
475.585938	-77.617348
476.562500	-78.670189
477.539062	-79.585884
478.515625	-79.260628
479.492188	-77.923706
480.468750	-77.258804
481.445312	-78.099693
482.421875	-78.538643
483.398438	-79.443726
484.375000	-80.562263
485.351562	-77.713341
486.328125	-79.383797
487.304688	-77.840729
488.281250	-78.502319
489.257812	-78.097160
490.234375	-79.102859
491.210938	-78.421562
492.187500	-78.091591
493.164062	-79.529976
494.140625	-79.585434
495.117188	-79.464142
496.093750	-79.331123
497.070312	-78.846397
498.046875	-78.611061
499.023438	-78.572990
500.000000	-78.262802
500.976562	-77.768036
501.953125	-79.212509
502.929688	-79.400742
503.906250	-78.186371
504.882812	-79.250008
505.859375	-79.832741
506.835938	-79.643150
507.812500	-78.668434
508.789062	-78.358864
509.765625	-79.343719
510.742188	-79.452080
511.718750	-79.474777
512.695312	-80.565735
513.671875	-79.083099
514.648438	-79.498177
515.625000	-79.519241
516.601562	-79.321129
517.578125	-78.815422
518.554688	-78.720840
519.531250	-80.494164
520.507812	-78.624794
521.484375	-79.201149
522.460938	-79.297409
523.437500	-78.818260
524.414062	-79.512909
525.390625	-80.550529
526.367188	-78.213333
527.343750	-79.590416
528.320312	-80.348877
529.296875	-78.435753
530.273438	-79.522522
531.250000	-79.276123
532.226562	-79.604729
533.203125	-80.019859
534.179688	-78.055092
535.156250	-78.901688
536.132812	-80.033470
537.109375	-79.486229
538.085938	-78.597893
539.062500	-79.144012
540.039062	-79.144524
541.015625	-79.373138
541.992188	-80.119087
542.968750	-79.611961
543.945312	-79.918839
544.921875	-79.827286
545.898438	-79.046432
546.875000	-80.009911
547.851562	-79.261711
548.828125	-79.819939
549.804688	-79.786232
550.781250	-79.316650
551.757812	-79.432274
552.734375	-79.535362
553.710938	-78.876984
554.687500	-80.402061
555.664062	-79.351143
556.640625	-79.128731
557.617188	-79.585724
558.593750	-78.659782
559.570312	-79.130112
560.546875	-79.762642
561.523438	-79.981133
562.500000	-79.947052
563.476562	-79.611504
564.453125	-80.096481
565.429688	-79.734619
566.406250	-79.278236
567.382812	-78.444450
568.359375	-79.763710
569.335938	-78.933693
570.312500	-78.432205
571.289062	-79.859383
572.265625	-79.378517
573.242188	-79.361588
574.218750	-78.371025
575.195312	-79.048111
576.171875	-78.995575
577.148438	-78.096161
578.125000	-78.713036
579.101562	-79.372986
580.078125	-79.162468
581.054688	-80.452423
582.031250	-77.963829
583.007812	-78.172684
583.984375	-76.985191
584.960938	-79.114830
585.937500	-77.745171
586.914062	-78.863121
587.890625	-78.770927
588.867188	-79.136856
589.843750	-77.569527
590.820312	-78.643234
591.796875	-78.990768
592.773438	-78.937065
593.750000	-78.640877
594.726562	-78.011696
595.703125	-78.216454
596.679688	-78.803139
597.656250	-78.072304
598.632812	-78.127213
599.609375	-77.727318
600.585938	-77.791084
601.562500	-77.621918
602.539062	-77.345924
603.515625	-78.445694
604.492188	-79.418434
605.468750	-76.953110
606.445312	-77.052399
607.421875	-76.716599
608.398438	-77.047661
609.375000	-78.129967
610.351562	-78.277153
611.328125	-78.140419
612.304688	-76.449821
613.281250	-76.737968
614.257812	-77.987877
615.234375	-78.136894
616.210938	-76.100052
617.187500	-75.584160
618.164062	-77.760750
619.140625	-76.775848
620.117188	-77.783813
621.093750	-76.591476
622.070312	-78.084099
623.046875	-78.418167
624.023438	-76.827179
625.000000	-76.802094
625.976562	-76.290375
626.953125	-76.989838
627.929688	-78.081291
628.906250	-77.407410
629.882812	-75.874863
630.859375	-75.928284
631.835938	-75.904030
632.812500	-76.258835
633.789062	-76.374901
634.765625	-76.154350
635.742188	-75.274368
636.718750	-75.426674
637.695312	-76.024162
638.671875	-76.394066
639.648438	-74.988487
640.625000	-75.088081
641.601562	-74.745255
642.578125	-75.658440
643.554688	-75.327721
644.531250	-75.470863
645.507812	-75.320457
646.484375	-74.234886
647.460938	-75.834450
648.437500	-76.463242
649.414062	-74.316132
650.390625	-74.808739
651.367188	-72.778458
652.343750	-74.250999
653.320312	-76.071335
654.296875	-74.601677
655.273438	-73.787880
656.250000	-73.861237
657.226562	-74.576370
658.203125	-74.202911
659.179688	-74.014297
660.156250	-72.873756
661.132812	-72.858376
662.109375	-73.760323
663.085938	-74.424179
664.062500	-72.283447
665.039062	-73.212997
666.015625	-72.400063
666.992188	-72.421829
667.968750	-72.033836
668.945312	-73.357498
669.921875	-72.346107
670.898438	-71.286652
671.875000	-72.375473
672.851562	-71.429573
673.828125	-73.104813
674.804688	-72.206688
675.781250	-71.946167
676.757812	-72.091995
677.734375	-72.172409
678.710938	-71.328438
679.687500	-71.071739
680.664062	-70.709030
681.640625	-70.479187
682.617188	-69.754349
683.593750	-70.583549
684.570312	-69.654572
685.546875	-70.435631
686.523438	-70.626610
687.500000	-70.459938
688.476562	-69.019165
689.453125	-69.291077
690.429688	-69.710777
691.406250	-67.910324
692.382812	-68.011482
693.359375	-67.369705
694.335938	-67.131126
695.312500	-67.556252
696.289062	-66.830124
697.265625	-67.613640
698.242188	-66.686035
699.218750	-67.383949
700.195312	-66.911049
701.171875	-66.360588
702.148438	-67.000259
703.125000	-66.073296
704.101562	-66.313744
705.078125	-67.539490
706.054688	-65.941582
707.031250	-65.866837
708.007812	-64.999702
708.984375	-65.844353
709.960938	-65.454475
710.937500	-64.705795
711.914062	-63.590714
712.890625	-63.548477
713.867188	-64.864258
714.843750	-64.978218
715.820312	-64.317482
716.796875	-63.932159
717.773438	-63.447151
718.750000	-63.543411
719.726562	-63.098579
720.703125	-62.691727
721.679688	-62.880653
722.656250	-62.169804
723.632812	-63.685543
724.609375	-63.175659
725.585938	-61.407650
726.562500	-61.685532
727.539062	-61.813671
728.515625	-62.742626
729.492188	-64.217590
730.468750	-63.837364
731.445312	-62.994953
732.421875	-63.830421
733.398438	-63.630932
734.375000	-64.019661
735.351562	-63.916763
736.328125	-64.971764
737.304688	-65.008118
738.281250	-65.197136
739.257812	-65.385925
740.234375	-64.976418
741.210938	-65.707787
742.187500	-65.848862
743.164062	-66.463432
744.140625	-66.045235
745.117188	-64.791397
746.093750	-64.962387
747.070312	-65.764687
748.046875	-66.920006
749.023438	-67.455063
750.000000	-67.309288
750.976562	-66.963989
751.953125	-67.889671
752.929688	-67.654175
753.906250	-68.525757
754.882812	-69.058052
755.859375	-67.469528
756.835938	-68.044205
757.812500	-68.446671
758.789062	-68.280190
759.765625	-68.036346
760.742188	-67.648079
761.718750	-67.511215
762.695312	-69.216621
763.671875	-69.994194
764.648438	-69.787827
765.625000	-68.759834
766.601562	-69.345001
767.578125	-69.304558
768.554688	-69.406128
769.531250	-69.761375
770.507812	-71.171623
771.484375	-70.821579
772.460938	-69.951256
773.437500	-70.472816
774.414062	-70.987450
775.390625	-70.454849
776.367188	-70.159912
777.343750	-71.595741
778.320312	-72.254356
779.296875	-71.055733
780.273438	-71.824936
781.250000	-71.553192
782.226562	-71.278366
783.203125	-71.880730
784.179688	-70.643356
785.156250	-72.167267
786.132812	-72.739494
787.109375	-72.835541
788.085938	-72.171928
789.062500	-73.216370
790.039062	-72.833740
791.015625	-72.960289
791.992188	-73.240631
792.968750	-73.680145
793.945312	-73.413467
794.921875	-73.265678
795.898438	-73.842285
